URL,Brand,Model,Option,Price,Temps de recharge normale (AC),Peinture,Vitres,Ciel de pavillon,Emissions de CO2,0-100 Km/h,Assistant de feux de route,Hauteur,Alerte de circulation transversale,Longueur,Kit sécurité,Fermeture centralisée,Marchepieds latéraux,Nombre de places,Affichage tête haute,Garantie,Autonomie électrique (NEDC),Arceau de benne,Aileron arrière,Autonomie électrique (WLTP),Détecteur de fatigue,Frein de stationnement,Fixations ISOFIX,Freinage,Lave Phares,Contrôle de stabilité anti-retournement,Consommation électrique (WLTP),Tapis de sol,Pack aérodynamique M,Lumières d'ambiance,Allumage automatique des feux,Airbags,Sièges,Surface de chargement,Train roulant,Contrôle de pression des pneus,Pneumatiques runflat,Couple,Toit,Instrumentation digitale,Différentiel autobloquant,Régulateur de vitesse,Alarme antivol,Nombre de portes,Volume du coffre,Kit éclairage,Nombre de moteurs électriques,Pédaliers,Surveillance d’angle mort,ABS,Puissance thermique (ch.din),Fermeture assistée des portes,Spoiler arrière,Charge utile,Sellerie,Conduite autonome,Ordinateur de bord,Direction assistée,Préparation pour téléphone,Boule d'attelage,Connectivité,Barres de toit,DSC,Bouton Start & Stop,Reconnaissance des panneaux,Finition intérieure,Jupes latérales,Aide au démarrage en côte,Puissance fiscale,Boîte,Système Start & Stop,Terrain Response,Pommeau de levier de vitesse,Seuils de portes,Sièges réglables en hauteur,Puissance (ch.din),Alerte de risque de collision,Aide au maintien dans la voie,Clé intelligente,Cloison entre cabine et compartiment arrière,Barre stabilisatrice,Launch Control,Kit carrosserie,Modes de conduite,Kit fumeurs,Batterie,Contrôle du roulis de la remorque,Jantes,Rétroviseur intérieur,Assistance au freinage,Suspension,Anti-démarrage électronique,Kit rangement,Ecran central,Alerte de franchissement de ligne,Portes en élytre,Voiture populaire,Tableau de bord,Baguettes extérieures d'encadrement des vitres,Calandre,Climatisation,Type de batterie,Pack Sport Chrono,Coffre à bagages,Vitres électriques,Couple électrique,Détecteur de pluie,Energie,Appuis têtes arrières,Largeur,Volume du coffre maximal,Puissance avec overboost (ch.din),Transmission,Volume du coffre avant,Porte bagages,Dynamic Response,Consommation mixte,Stores pare-soleil,Navigation,Rétroviseurs extérieurs,Capacité de recharge maximale (AC),Alimentation électrique,Sideblades,Carrosserie,Disponibilité,4 roues directrices,Connected Drive,Vitesse maxi,Autoradio,Caméra d'angle mort,Version pays chauds,Volant réglable,Limiteur de vitesse,Temps de recharge rapide (DC),Puissance électrique,Détection des piétons,Carte mains libres,Boulons de roues protégés,Système de récupération d'énergie,Nombre de cylindres,Volume utile,Volant,Rideau de benne,Feux à LED,Consommation urbaine,Nombre de rapports,Consommation extra-urbaine,Poignées de portes,Capot moteur actif,Caméra d'enregistrement de conduite,Système de descente en côte,Antibrouillards,Capote éléctrique,Anti-patinage,Phares,Aide au stationnement,Sorties d’échappement,Boîte à gants réfrigérée,Accoudoirs,Eléments extérieurs couleur carrosserie,Cylindrée
https://www.automobile.tn/fr/neuf/volkswagen/tiguan/1.4-l-tsi-exclusive,volkswagen,tiguan,1.4-l-tsi-exclusive,178 980 ,,,Parebrise athermique | Lunette et vitres arrières sur-teintées | Pare-brise en verre feuilleté,,,9.2 s,Dynamic Light Assist,1658 mm,,4539 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Rideaux | Centraux,Électriques | Réglage lombaire | Fonction mémoire | Sport | Confort,,,,,250 nm 1500 tr/min,Ouvrant | Panoramique,Digital Cockpit Pro,,,Volumétrique | Anti-soulèvement,5,652 L,,,,,,,,,,Cuir,,,Adaptative,,,Android Auto | 4 USB-C | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil,Anodisées Argent,,Démarrage mains libres,,,,,8 CV,Automatique,,,,,Conducteur et passager,150 CH,,,Accès mains libres,,Avant | Arrière,,,,,,,En aluminium | 18'',Anti-éblouissement,,,,,Tactile | 15 pouces,,,,,Chrome,,Automatique | 3 zones | Ventilation arrière,,,,Avant/Arrière,,,Essence,3,1842 mm,1650 L,,Traction,,,,6.7 L/100 km,,GPS,Électriques | Dégivrants | Mémoire de position | Éclairage d'accueil à LED,,1 prise 12 V,,SUV,Disponible,,,200 KM/H,8 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Avant | Arrières,8.6 L/100 km,7,5.6 L/100 km,,,,,,,ESP | ASR,Full LED | Directionnels,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,Avant | Arrière,Pare-chocs | Poignées de portes,1395 CM³
https://www.automobile.tn/fr/neuf/volkswagen/tiguan/1.4-l-tsi-r-line-2024,volkswagen,tiguan,1.4-l-tsi-r-line-2024,196 980 ,,,Parebrise athermique | Avant et arrière feuilletées,,,9.2 s,Dynamic Light Assist,1658 mm,,4539 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,10 couleurs,,Frontaux | Latéraux | Rideaux | Centraux,Électriques | Chauffants | Massants | Ventilés | Réglage lombaire | Fonction mémoire | Confort,,,,,250 nm 1500 tr/min,Ouvrant | Panoramique,Digital Cockpit Pro,,,,5,652 L,,,Acier inoxydable brossé,,,,,,,Cuir/Tissu,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,Noires,,Démarrage mains libres,,Noir brillant,,,8 CV,Automatique,,,Cuir,,Conducteur et passager,150 CH,,,Accès mains libres,,,,R-line,,,,,En aluminium | 19'',Anti-éblouissement,,,,,Tactile | 15 pouces,,,,,Chrome,,Automatique | 3 zones | Ventilation arrière,,,Ouverture et fermeture motorisées | Ouverture à distance,Avant/Arrière,,,Essence,3,1842 mm,1650 L,,Traction,,,,6.7 L/100 km,,,Électriques | Dégivrants | Noirs | Éclairage d'accueil à LED,,2 prises 12 V,,SUV,Disponible,,,200 KM/H,Composition Media | 8 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Chauffant | Multi-fonctions | Sport | Avec palettes,,Feux de jour | Avant | Arrières,8.6 L/100 km,7,5.6 L/100 km,,,,,,,ESP | ASR,Full LED | Directionnels,Radar de recul | Radar avant | Caméra de recul | Parkassist,,,Avant | Arrière,,1395 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-1-5p/118i-business-line,bmw,serie-1-5p,118i-business-line,155 900 ,,Métallisée +3000 DT,Calorifuges,,,8.4 s,,1459 mm,,4361 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3),,,,,,Éléctrique,,,,,,Velours,,,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire,,,,,240 nm 1500 tr/min,,10.25 pouces | BMW Live Plus,,Avec fonction freinage,,5,300 L,,,,,,,,,,Tissu | Arktur anthrazit,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs Aluminium Graphite illuminés,,,8 CV,Automatique,,,,,Conducteur et passager,156 CH,FCW,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 17'',Anti-éblouissement,DBC,,,,Tactile | 10.7 pouces,LDW,,,,Alu satiné,Aluminium satiné,Automatique | Bizone,,,,Avant/Arrière,,,Essence,3,1800 mm,,,Traction,,,,6.4 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Compacte,Disponible,,,226 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,8.2 L/100 km,7,5.3 L/100 km,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,,,Avant,,1499 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-1-5p/118i-lounge,bmw,serie-1-5p,118i-lounge,174 900 ,,Métallisée +3000 DT,Calorifuges,,,8.4 s,,1459 mm,,4361 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3),,,,,,Éléctrique,,,,,,Velours,,,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire | Sport,,,,,240 nm 1500 tr/min,Ouvrant | Panoramique,10.25 pouces | BMW Live Plus,,Avec fonction freinage,,5,300 L,,,,,,,,,,Mokka | Veganza perforé,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs Aluminium Graphite illuminés,,,8 CV,Automatique,,,,,Conducteur et passager,156 CH,FCW,,Accès mains libres,,,,,Normal | Sport | Eco,,,,En aluminium | 18'',Anti-éblouissement,DBC,,,,Tactile | 10.7 pouces,LDW,,,,Alu satiné,Aluminium satiné,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,3,1800 mm,,,Traction,,,,6.4 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Compacte,Disponible,,,226 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,8.2 L/100 km,7,5.3 L/100 km,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,,,Avant,,1499 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-1-5p/118i-pack-m,bmw,serie-1-5p,118i-pack-m,187 900 ,,Métallisée,Calorifuges,M anthracite,,8.4 s,,1459 mm,,4361 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3),,,,,,Éléctrique,,,,,,Velours,,,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire | Sport,,Sport M | Régulation adaptative,,,240 nm 1500 tr/min,Ouvrant | Panoramique,10.25 pouces | BMW Live Plus,,Avec fonction freinage,,5,300 L,,,,,,,,,,Alcantara/Veganza Schwarz avec surpiqûres bleues,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs M Aluminium mat Hexacube illuminés,,,8 CV,Automatique,,,,,Conducteur et passager,156 CH,FCW,,Accès mains libres,,,,Pack Sport M,Normal | Sport | Eco,,,,En aluminium | 18'',Anti-éblouissement,DBC,Adaptative,,,Tactile | 10.7 pouces,LDW,,,,Shadow Line,Noire | Sport M,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,3,1800 mm,,,Traction,,,,6.4 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Compacte,45 jours,,,226 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions | M | Sport | Avec palettes,,Feux de jour | Avant | Arrières,8.2 L/100 km,7,5.3 L/100 km,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,,,Avant,,1499 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-1-5p/118i-pack-m-pro,bmw,serie-1-5p,118i-pack-m-pro,209 900 ,,Métallisée,Calorifuges,M anthracite,,8.4 s,,1459 mm,,4361 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3),,,,,,Éléctrique,,Étriers rouges | Sport M,,,,Velours,,,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire | Sport,,Sport M | Régulation adaptative,,,240 nm 1500 tr/min,Ouvrant | Panoramique,Live Cockpit Professional | 10.25 pouces,,Avec fonction freinage,,5,300 L,,,,,,,,,,Alcantara/Veganza Schwarz avec surpiqûres bleues,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs M Aluminium mat Hexacube illuminés,,,8 CV,Automatique,,,,,Conducteur et passager,156 CH,FCW,,Accès mains libres,,,,Pack Sport M,Normal | Sport | Eco,,,,En aluminium | 19'',Anti-éblouissement,DBC,Adaptative,,,Tactile | 10.7 pouces,LDW,,,,Shadow Line,Noire | Sport M,Automatique | Bizone,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,3,1800 mm,,,Traction,,,,6.4 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Compacte,Disponible,,,226 KM/H,12 haut-parleurs | Harman/Kardon | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions | M | Sport | Avec palettes,,Feux de jour | Avant | Arrières,8.2 L/100 km,7,5.3 L/100 km,,,,,,,DSC,Full LED | Adaptatifs | Shadow Line M,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Autoreverse,,,Avant,,1499 CM³
https://www.automobile.tn/fr/neuf/byd/song-plus/1.5-l-dm-i,byd,song-plus,1.5-l-dm-i,156 990 ,,Métallisée,,,,8.3 s,,1670 mm,,4775 mm,Triangle de présignalisation | Extincteur,À distance,,5,,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,970 km,,,90 km,,Éléctrique | EPB,,,,,,,,LED,,Frontaux | Latéraux | Rideaux,Conducteur à réglage électrique | 6 directions | Avec Appuie-tête intégrés,,,TPMS,,220 nm 1600 tr/min,Ouvrant | Panoramique,12.3 pouces,,Cruise control,,5,552 L,,,,,,130 CH,,,,Similicuir,,,,,,2 USB | 2 USB-C | Android Auto | Apple Carplay | Bluetooth | Commande vocale | 1 fente pour carte SD | Chargeur de téléphone sans fil,Aluminium,,Démarrage mains libres,,,,HHC,7 CV,Automatique,,,,,Conducteur,265 CH,,,Accès mains libres | Démarrage à distance,,,,,Normal | Sport | Eco,,18.3 kWh,,En aluminium | 19'',,EBD | HBA | VDC,,,Poches aumônières | Porte-lunettes,Tactile | 12.8 pouces | Rotatif,,,,,Chrome,Chromée,Automatique | Bizone | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,300 nm,,Essence | Hybride rechargeable,3,1890 mm,,,Traction,,,,5.1 L/100 km,,GPS,Électriques | Rabattables | Éclairage d'accueil à LED,,1 prise 12 V | Chargeur inversé (V2L),,SUV,Disponible,,,180 KM/H,9 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,204 CH,,,,,4,,Similicuir | 3 branches | Multi-fonctions,,Feux de jour | Avant | Arrières | Clignotants à défilement,,,,,,,,,,ESC | TCS,LED,Radar de recul | Radar avant | Système de caméras 360,,,Avant | Arrière,Pare-chocs | Poignées de portes | Rétroviseurs,1497 CM³
https://www.automobile.tn/fr/neuf/ssangyong/musso/2.2-l-diesel-4wd-crm,ssangyong,musso,2.2-l-diesel-4wd-crm,139 800 ,,,,,,N.C,,1840 mm,,5095 mm,,À distance,,5,,3 ans,,,,,,,,,,ARP,,,,,,Frontaux,,,,TPMS,,400 nm 1400 tr/min,,10.25 pouces,,Cruise control,,4,,,,,,,,,,790 KG,Tissu,,,,,,USB | Android Auto | Apple Carplay | Bluetooth,,,Démarrage mains libres,,,,HSA,7 CV,Manuelle,,,Cuir,,Conducteur,181 CH,,,Accès mains libres,,,,,Eco | Power | Winter,,,,En aluminium | 17'',Anti-éblouissement,EBD | ESS,,,Porte-lunettes,Tactile | 12 pouces,,,,,,,Automatique | Bizone,,,,Avant/Arrière,,,Diesel,,1950 mm,,,Intégrale,,,,8.6 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,1 prise 12 V,,Pick up,Disponible,,,185 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,4,,Cuir,,,10.9 L/100 km,6,7.2 L/100 km,,,,HDC,LED,,ESP,Bi-xénon,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,Poignées de portes | Rétroviseurs,2157 CM³
https://www.automobile.tn/fr/neuf/ssangyong/musso/2.2-l-diesel-4wd-bva,ssangyong,musso,2.2-l-diesel-4wd-bva,158 645 ,,,,,,N.C,,1840 mm,,5095 mm,,À distance,,5,,3 ans,,,,,,,,,,ARP,,,,,,Frontaux,,,,TPMS,,400 nm 1400 tr/min,,12.3 pouces,,Cruise control,,4,,,,,,,,,,790 KG,Tissu,,,,,,USB | Android Auto | Apple Carplay | Bluetooth,,,Démarrage mains libres,,,,HSA,7 CV,Automatique,,,Cuir,,Conducteur,181 CH,,,Accès mains libres,,,,,Eco | Power | Winter,,,,En aluminium | 18'',Anti-éblouissement,EBD,,,Porte-lunettes,Tactile | 9.2 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Diesel,,1950 mm,,,Intégrale,,,,8.6 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,1 prise 12 V,,Pick up,Indisponible,,,185 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,4,,Cuir,,,10.9 L/100 km,6,7.2 L/100 km,,,,,LED,,ESP,Bi-xénon,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,Poignées de portes | Rétroviseurs,2157 CM³
https://www.automobile.tn/fr/neuf/fiat/scudo-combi/2.0-l-hdi-9-places,fiat,scudo-combi,2.0-l-hdi-9-places,159 000 ,,,Lunette et vitres arrières sur-teintées,,142 g/km,10.3 s,,1890 mm,,4956 mm,,À distance,,9,,3 ans,,,,,,,,,,,,,,,,Frontaux | Latéraux | Rideaux,Réglage lombaire,,,,,370 nm 2000 tr/min,,,,,,5 | 1 porte latérale coulissante,N.C,,,,,,,,,,Tissu,,,,,,USB | Bluetooth,,,,,,,Hill assist,8 CV,Manuelle,,,,,,150 CH,,,,,,,,,,,,17'',,,,,,,,,,,,,Manuelle,,,,Avant,,,Diesel,,1920 mm,,,Traction,,,,5.4 L/100 km,,,Électriques | Rabattables | Dégivrants,,1 prise 12 V,,Monospace,3 mois | Sur arrivage,,,185 KM/H,Commandes au volant | Radio numérique DAB,,,En hauteur et en profondeur,,,,,,,,4,,Multi-fonctions,,,6.1 L/100 km,6,5 L/100 km,,,,,,,ESC,,Radar de recul,,,Avant conducteur,Pare-chocs,1997 CM³
https://www.automobile.tn/fr/neuf/fiat/scudo-combi/2.0-l-hdi-ulysse-9-places,fiat,scudo-combi,2.0-l-hdi-ulysse-9-places,165 000 ,,,Lunette et vitres arrières sur-teintées,,142 g/km,10.3 s,,1890 mm,,4956 mm,,À distance,,9,,3 ans,,,,,,,,,,,,,,,,Frontaux | Latéraux | Rideaux,Réglage lombaire,,,,,370 nm 2000 tr/min,,,,,,5 | 2 portes latérales coulissantes,N.C,,,,,,,,,,Tissu,,,,,,USB | Bluetooth,,,,,,,Hill assist,8 CV,Manuelle,,,,,,150 CH,,,,,,,,,,,,17'',,,,,,,,,,,,,Automatique | Bizone | Ventilation arrière,,,,Avant,,,Diesel,,1920 mm,,,Traction,,,,5.4 L/100 km,,,Électriques | Rabattables | Dégivrants,,1 prise 12 V,,Monospace,3 mois | Sur arrivage,,,185 KM/H,Commandes au volant | Radio numérique DAB,,,En hauteur et en profondeur,,,,,,,,4,,Multi-fonctions,,,6.1 L/100 km,6,5 L/100 km,,,,,,,ESP,,Radar de recul,,,Avant conducteur,Pare-chocs,1997 CM³
https://www.automobile.tn/fr/neuf/hyundai/staria/2.2-crdi,hyundai,staria,2.2-crdi,159 600 ,,,,,,12.4 s,,1990 mm,,5253 mm,,À distance,,11,,5 ans ou 100000 km,,,,,,,,,,,,,,,,Frontaux | Latéraux,,,,,,430 nm 1500 tr/min,,,,,,5,,,,,,,,,,,Tissu,,,,,,2 USB | Bluetooth,,,,,,,,8 CV,Manuelle,,,,,,177 CH,,,,,,,,Normal | Sport | Eco,,,,,,,,,,,,,,,,,Manuelle,,,,Avant,,,Diesel,,1997 mm,,,Traction,,,,8.7 L/100 km,,,Électriques | Rabattables,,1 prise 12 V,,Monospace,Disponible,,,185 KM/H,,,,En hauteur et en profondeur,,,,,,,,4,,Multi-fonctions,,,,6,,,,,,,,,,Radar de recul,,,,,2199 CM³
https://www.automobile.tn/fr/neuf/toyota/hilux/2.4-l-diesel-d-4d-4x4-double-cabine,toyota,hilux,2.4-l-diesel-d-4d-4x4-double-cabine,159 800 ,,,,,,13.2 s,,1815 mm,,5330 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,,,,,,,,,,,Frontaux | Latéraux | Rideaux | Genoux conducteur,,2.35 m²,,,,400 nm 1600 tr/min,,,Arrière,,,4,,,,,,,,,,850 KG,Tissu,,,,,,Android Auto | Apple Carplay | Bluetooth,,,,,,,HAC,8 CV,Manuelle,,,,,,150 CH,,,,,,,,,,,,17'',,,,,,8 pouces,,,,,,Chromée,Manuelle,,,,Avant/Arrière,,,Diesel,,1800 mm,,,Intégrale,,,,7 L/100 km,,,Électriques,,,,Pick up,Disponible,,,170 KM/H,,,,En hauteur et en profondeur,,,,,,,,4,,Multi-fonctions,,,8.2 L/100 km,6,6.3 L/100 km,,,,,,,VSC,,,,,,,2393 CM³
https://www.automobile.tn/fr/neuf/toyota/hilux/2.4-l-diesel-d-4d-4x4-bva-double-cabine,toyota,hilux,2.4-l-diesel-d-4d-4x4-bva-double-cabine,192 900 ,,,,,,13.2 s,,1815 mm,,5330 mm,,À distance,,5,,3 ans ou 100.000 km,,,,,,,,,,,,,,,,Frontaux | Genoux conducteur,,2.35 m²,,,,400 nm 1600 tr/min,,,Arrière,,,4,,,,,,,,,,850 KG,Tissu | Surpiqures,,,,,,Android Auto | Apple Carplay | Bluetooth,,,Démarrage mains libres,,,,HAC,8 CV,Automatique,,,,,Conducteur,150 CH,,,Accès mains libres,,,,,,,,,En aluminium | 17'',,,,,,8 pouces,,,,,,Chromée | Noire,Automatique | Bizone | Ventilation arrière,,,,Avant/Arrière,,,Diesel,,1800 mm,,,Intégrale,,,,7 L/100 km,,,Électriques,,1 prise 12 V,,Pick up,Disponible,,,170 KM/H,,,,En hauteur et en profondeur,,,,,,,,4,,Multi-fonctions,,Feux de jour | Avant | Arrières,8.2 L/100 km,6,6.3 L/100 km,,,,,LED,,VSC,LED,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,,2393 CM³
https://www.automobile.tn/fr/neuf/mg/rx9/2.0-t,mg,rx9,2.0-t,164 950 ,,,Lunette et vitres arrières sur-teintées,,,9.0 s,,1786 mm,,4983 mm,,À distance,,7,,5 ans,,,,,,Éléctrique | EPB,,,,,,,,,,Frontaux | Latéraux,Conducteur à réglage électrique | Réglage lombaire,,,TPMS,,360 nm 4000 tr/min,Ouvrant | Panoramique,12.3 pouces,,,,5,,,,,,,,,,,,,,,,,2 USB | Android Auto | Apple Carplay | Bluetooth,,,Démarrage mains libres,,,,Autohold,11 CV,Automatique,,,,,Conducteur et passager,205 CH,,,Accès mains libres,,,,,Confort | Sport | Eco,,,,En aluminium | 20'',Anti-éblouissement,EBD | VDC,,,,Tactile | 12.3 pouces,,,,,,,Automatique | 3 zones | Ventilation arrière,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,,1967 mm,1026 L,,Traction,,,,11.8 L/100 km,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,,,SUV,4 mois,,,220 KM/H,8 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,,9,,,,,HDC,,,ESP | TCS | CBC,,Radar de recul | Système de caméras 360,,,Avant | Arrière,,1995 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-2-gran-coupe/218i-collection-edition-speciale,bmw,serie-2-gran-coupe,218i-collection-edition-speciale,165 900 ,,Métallisée +3000 DT,Lunette et vitres arrières sur-teintées | Calorifuges,Anthracite,,8.6 s,,1445 mm,,4546 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3),,,,,,Éléctrique,,,,,,Velours,,,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire,,,,,230 nm 1500 tr/min,,10.25 pouces | BMW Live Plus,,Avec fonction freinage,,4,360 L,,,,,,,,,,Tissu | Arktur anthrazit,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs Aluminium Graphite illuminés,,,8 CV,Automatique,,,,,Conducteur et passager,156 CH,FCW,,Accès mains libres,,,,,Confort | Sport | Eco,,,,En aluminium | 17'',Anti-éblouissement,DBC,,,,Tactile | 10.7 pouces,LDW,,,,Alu satiné,,Automatique | Bizone,,,,Avant/Arrière,,,Essence,3,1800 mm,,,Traction,,,,6.3 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Berline,Disponible,,,230 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,8.1 L/100 km,7,5.2 L/100 km,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,,,Avant,,1499 CM³
https://www.automobile.tn/fr/neuf/bmw/serie-2-gran-coupe/218i-business-line,bmw,serie-2-gran-coupe,218i-business-line,181 900 ,,Métallisée +3000 DT,Lunette et vitres arrières sur-teintées | Calorifuges,,,8.6 s,,1445 mm,,4546 mm,Triangle de présignalisation | Trousse de premiers secours,À distance,,5,,5 ans (2+3),,,,,,Éléctrique,,,,,,Velours,,,,Frontaux | Latéraux | Rideaux,Électriques | Fonction mémoire,,,,,230 nm 1500 tr/min,,10.25 pouces | BMW Live Plus,,Avec fonction freinage,,4,360 L,,,,,,,,,,Tissu | Arktur anthrazit,,,,,,USB-C | Android Auto | Apple Carplay | Bluetooth | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Inserts décoratifs Aluminium Graphite illuminés,,,8 CV,Automatique,,,,,Conducteur et passager,156 CH,FCW,,Accès mains libres | Digital Key Card,,,,,Confort | Sport | Eco,,,,En aluminium | 17'',Anti-éblouissement,DBC,,,,Tactile | 10.7 pouces,LDW,,,,Alu satiné,,Automatique | Bizone,,,,Avant/Arrière,,,Essence,3,1800 mm,,,Traction,,,,6.3 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,,,Berline,Disponible,,Teleservices | Connected+,230 KM/H,6 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions,,Feux de jour | Avant | Arrières,8.1 L/100 km,7,5.2 L/100 km,,,,,,,DSC,Full LED | Adaptatifs,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,,,Avant,,1499 CM³
